conv1.weight,conv1.bias,fc1.weight,fc1.bias,fc2.weight,fc2.bias
,,-0.020880047,,,
,,-0.016186269,,,
,,0.017069245,,,
,,0.04037197,,,
,,0.036295567,,,
,,0.02885479,,,
,,0.025712881,,,
,,0.016631931,,,
,,-0.059499465,,,
,,-0.07341121,,,
,,-0.009919179,,,
,,-0.044420008,,,
,,0.014439905,,,
,,0.034211747,,,
,,0.014385712,,,
,,-0.0022860833,,,
,,-0.014484055,,,
,,-0.05375967,,,
,,-0.059880957,,,
,,-0.03557349,,,
,,-0.030758284,,,
,,-0.03202013,,,
,,-0.0007015282,,,
,,0.021193152,,,
,,-0.03930936,,,
,,0.03927734,,,
,,-0.060995147,,,
,,-0.03641595,,,
,,0.034473576,,,
,,-0.060288757,,,
,,-0.046376027,,,
,,0.024881694,,,
,,0.015646357,,,
,,0.0074866074,,,
,,-0.0143829165,,,
,,-0.036939662,,,
,,-0.049698517,,,
,,0.017194359,,,
,,0.024543429,,,
,,0.03816216,,,
,,0.007504767,,,
,,-0.015925227,,,
,,-0.022392856,,,
,,-0.0052935146,,,
,,-0.03230453,,,
,,0.06040871,,,
,,0.050350383,,,
,,0.045170162,,,
,,0.01673497,,,
,,-0.06567446,,,
,,-0.013855624,,,
,,0.018541986,,,
,,0.027415741,,,
,,-0.06323845,,,
,,0.008218337,,,
,,-0.063650735,,,
,,-0.050099917,,,
,,0.00668217,,,
,,0.005475623,,,
,,-0.023846824,,,
,,0.04389393,,,
,,0.049839623,,,
,,0.012939511,,,
,,0.055101626,,,
,,0.060198087,,,
,,-0.041285895,,,
,,-0.017812574,,,
,,-0.056333065,,,
,,-0.0022075407,,,
,,0.032923315,,,
,,-0.04274603,,,
,,0.014447875,,,
,,-0.055676866,,,
,,0.047182623,,,
,,0.061557867,,,
,,0.03099181,,,
,,0.040579166,,,
,,0.022653138,,,
,,-0.010780891,,,
,,-0.051347822,,,
,,0.017871436,,,
,,-0.05766716,,,
,,0.0086668935,,,
,,0.026501307,,,
,,0.05835644,,,
,,-0.056752514,,,
,,-0.040966026,,,
,,-0.071422726,,,
,,0.022319283,,,
,,-0.06485893,,,
,,0.05880066,,,
,,0.031747144,,,
,,-0.004516148,,,
,,-0.08978492,,,
,,-0.024682052,,,
,,0.0044391174,,,
,,-0.037445527,,,
,,0.04534229,,,
,,0.024940936,,,
,,-0.006252661,,,
,,-0.00097249943,,,
,,-0.028348269,,,
,,0.015470503,,,
,,0.006351574,,,
,,0.061203104,,,
,,0.024228705,,,
,,0.0672547,,,
,,-0.0029814441,,,
,,-0.03920063,,,
,,-0.020797398,,,
,,0.0077567683,,,
,,-0.017670147,,,
,,-0.0075862217,,,
,,-0.018371925,,,
,,-0.030330285,,,
,,-0.022981485,,,
,,-0.011368875,,,
,,0.048092104,,,
,,-0.027494237,,,
,,-0.0051195915,,,
,,-0.06264717,,,
,,0.02625488,,,
,,0.05866802,,,
,,-0.042145986,,,
,,0.035899274,,,
,,0.053986207,,,
,,0.02124325,,,
,,-0.05449775,,,
,,-0.050520636,,,
,,-0.037889358,,,
,,0.03425218,,,
,,0.002722033,,,
,,-0.0050712023,,,
,,-0.019252025,,,
,,-0.043663695,,,
,,-0.0069493707,,,
,,-0.03876779,,,
,,0.008981108,,,
,,0.014249053,,,
,,0.053714115,,,
,,0.057995014,,,
,,-0.03180502,,,
,,-0.07606535,,,
,,-0.04866569,,,
,,-0.044992756,,,
,,0.022793392,,,
,,-0.0636811,,,
,,-0.009073742,,,
,,0.02549339,,,
,,0.05949666,,,
,,-0.0030156933,,,
,,0.0010451652,,,
,,0.04314514,,,
,,0.023513736,,,
,,-0.035802305,,,
,,-0.05378322,,,
,,0.0220571,,,
,,0.05332408,,,
,,0.055664152,,,
,,-0.04640086,,,
,,0.049309555,,,
,,0.01671104,,,
,,-0.032618146,,,
,,-0.021549806,,,
,,0.029860346,,,
,,0.011039228,,,
,,-0.03206748,,,
,,-0.040630467,,,
,,0.0069199535,,,
,,0.021534922,,,
,,0.06792598,,,
,,0.010788378,,,
,,-0.010923208,,,
,,-0.0009895265,,,
,,0.06227495,,,
,,-0.024102643,,,
,,-0.004456805,,,
,,-0.019596996,,,
,,-0.0740205,,,
,,0.033166815,,,
,,0.0050853025,,,
,,0.07263263,,,
,,0.034169883,,,
,,-0.05892719,,,
,,-0.039046954,,,
,,-0.014382787,,,
,,-0.055909883,,,
,,0.018656261,,,
,,-0.017152483,,,
,,-0.063096315,,,
,,0.033522632,,,
,,-0.047755722,,,
,,0.022069879,,,
,,0.029682511,,,
,,-0.018675487,,,
,,-0.03892747,,,
,,-0.0052948394,,,
,,0.026675412,,,
,,0.03624038,,,
,,0.020965023,,,
,,0.009529482,,,
,,-0.033902097,,,
,,-0.009690501,,,
,,0.020406578,,,
,,-0.05155176,,,
,,-0.04887282,,,
,,0.04939507,,,
,,-0.049138207,,,
,,-0.029429551,,,
,,-0.039584287,,,
,,-0.05593104,,,
,,-0.028131701,,,
,,0.007751039,,,
,,-0.0019991247,,,
,,-0.033770576,,,
,,0.06612549,,,
,,-0.045197405,,,
,,0.016390633,,,
,,-0.015751077,,,
,,-0.05415775,,,
,,0.032141846,,,
,,0.08502839,,,
,,0.046615586,,,
,,0.028547117,,,
,,0.043568287,,,
,,-0.018639237,,,
,,-0.015776556,,,
,,-0.010928372,,,
,,0.043163426,,,
,,0.06536522,,,
,,-0.046262473,,,
,,0.010463288,,,
,,-0.00886648,,,
,,0.047635738,,,
,,0.053073153,,,
,,0.04242723,,,
,,-0.03129137,,,
,,-0.011105407,,,
,,0.053156164,,,
,,-0.029062677,,,
,,-0.022635117,,,
,,-0.07763649,,,
,,-0.03670435,,,
,,-0.05381509,,,
,,-0.041491024,,,
,,0.069655135,,,
,,-0.045029495,,,
,,0.08939341,,,
,,-0.07012134,,,
,,0.0020119145,,,
,,0.06407562,,,
,,-0.0034252375,,,
,,-0.028978342,,,
,,-0.0052426415,,,
,,0.04582433,,,
,,-0.006798921,,,
,,-0.018899035,,,
,,-0.015154306,,,
,,-0.0578463,,,
,,-0.045380406,,,
,,-0.025057105,,,
,,0.051624835,,,
,,0.016565384,,,
,,0.00093151315,,,
,,0.05845875,,,
,,0.0022248572,,,
,,0.027593667,,,
,,-0.03601944,,,
,,-0.06303819,,,
,,-0.049145292,,,
,,0.045057435,,,
,,0.012096361,,,
,,-0.00549835,,,
,,-0.029468376,,,
,,0.06222513,,,
,,0.0034552042,,,
,,0.015753089,,,
,,-1.0323856e-05,,,
,,0.04701415,,,
,,-0.02919764,,,
,,-0.044061214,,,
,,-0.040711004,,,
,,0.024092145,,,
,,-0.023622934,,,
,,-0.031806923,,,
,,0.036816455,,,
,,0.0069689816,,,
,,-0.0070873112,,,
,,0.05800355,,,
,,0.03212533,,,
,,-0.047844328,,,
,,-0.010427524,,,
,,0.019053591,,,
,,0.047435857,,,
,,0.014640639,,,
,,-0.025912946,,,
,,0.0023107228,,,
,,0.037986126,,,
,,0.0024870073,,,
,,0.0012484642,,,
,,-0.011964954,,,
,,-0.0144489715,,,
,,-0.0433825,,,
,,-0.014563525,,,
,,-0.028829731,,,
,,-0.052194767,,,
,,-0.0156217795,,,
,,-0.04068165,,,
,,0.03844562,,,
,,0.013175892,,,
,,0.037089754,,,
,,-0.053291578,,,
,,0.0116287945,,,
,,0.06016368,,,
,,0.045597,,,
,,0.054104842,,,
,,0.06007295,,,
,,0.052608788,,,
,,-0.05044496,,,
,,0.024934957,,,
,,0.004602931,,,
,,-0.03029766,,,
,,-0.034025785,,,
,,0.06074622,,,
,,-0.038908537,,,
,,-0.032523822,,,
,,0.025629185,,,
,,-0.022630101,,,
,,-0.04280062,,,
,,-0.022052208,,,
,,0.028178196,,,
,,-0.007770892,,,
,,-0.016073074,,,
,,-0.03825186,,,
,,0.024769569,,,
,,-0.040082596,,,
,,-0.047350824,,,
,,-0.04963537,,,
,,-0.057994243,,,
,,-0.043787442,,,
,,0.037591994,,,
,,0.008325451,,,
,,0.024540024,,,
,,-0.055894494,,,
,,-0.024210354,,,
,,-0.013996114,,,
,,0.068649575,,,
,,-0.009781887,,,
,,-0.015378007,,,
,,-0.046468023,,,
,,-0.027732957,,,
,,-0.035968088,,,
,,0.03381095,,,
,,0.028992575,,,
,,-0.011949421,,,
,,0.0132939,,,
,,-0.039709028,,,
,,0.04502935,,,
,,-0.0102739185,,,
,,-0.037669644,,,
,,0.09330381,,,
,,0.0725747,,,
,,0.039449897,,,
,,0.011646975,,,
,,0.011873386,,,
,,0.033686604,,,
,,0.070685335,,,
,,0.04177785,,,
,,-0.007574198,,,
,,0.035984483,,,
,,-0.033816706,,,
,,-0.052107263,,,
,,-0.021617541,,,
,,0.08629453,,,
,,0.050805107,,,
,,-0.005089055,,,
,,-0.05108795,,,
,,-0.03204171,,,
,,0.020166935,,,
,,-0.03195718,,,
,,0.05457117,,,
,,0.037210718,,,
,,0.08423954,,,
,,-0.023068262,,,
,,-0.03407831,,,
,,-0.011872486,,,
,,0.020233631,,,
,,0.025877466,,,
,,-0.039667856,,,
,,-0.026434684,,,
,,0.022363497,,,
,,-0.01167476,,,
,,-0.049522117,,,
,,0.02549842,,,
,,-0.0462817,,,
,,-0.044598337,,,
,,0.0273141,,,
,,0.10758422,,,
,,0.075546816,,,
,,-0.0023891127,,,
,,-0.023875257,,,
,,-0.028869616,,,
,,0.014024999,,,
,,-0.057351984,,,
,,0.0039942414,,,
,,-0.018813292,,,
,,0.0001117327,,,
,,0.048763946,,,
,,0.018925833,,,
,,-0.033016834,,,
,,-0.049304303,,,
,,0.03718885,,,
,,-0.039865755,,,
,,-0.03167465,,,
,,-0.02041441,,,
,,0.0036371725,,,
,,0.01620538,,,
,,0.024503501,,,
,,0.008155461,,,
,,-0.019117132,,,
,,-0.055070207,,,
,,-0.060452353,,,
,,0.009730805,,,
,,0.005652963,,,
,,-0.0006760676,,,
,,-0.016837781,,,
,,-0.04908505,,,
,,-0.007095278,,,
,,0.060202066,,,
,,0.05202518,,,
,,0.009249171,,,
,,0.02122628,,,
,,-0.0021440038,,,
,,0.0016332022,,,
,,0.01969167,,,
,,0.027331889,,,
,,-0.035830915,,,
,,0.09737753,,,
,,4.8982347e-05,,,
,,-0.052962627,,,
,,-0.074203946,,,
,,-0.065753855,,,
,,0.016598059,,,
,,-0.04874682,,,
,,-0.031358607,,,
,,0.036579378,,,
,,0.012175136,,,
,,0.016357087,,,
,,-0.0113134915,,,
,,0.061552275,,,
,,-0.031418312,,,
,,-0.024363967,,,
,,-0.024805024,,,
,,-0.0075359526,,,
,,-0.04043233,,,
,,0.024978792,,,
,,0.009908777,,,
,,0.0026742409,,,
,,0.04501498,,,
,,0.01940038,,,
,,0.021046368,,,
,,-0.022300033,,,
,,-0.055493314,,,
,,-0.024753164,,,
,,0.025548324,,,
,,-0.008298277,,,
,,-0.016954532,,,
,,0.026142541,,,
,,-0.052980278,,,
,,0.014983932,,,
,,-0.033946678,,,
,,-0.04653171,,,
,,0.03373008,,,
,,-0.032430034,,,
,,-0.010560417,,,
,,0.037003312,,,
,,0.03506058,,,
,,0.058873586,,,
,,0.074853934,,,
,,0.04277417,,,
,,0.07958778,,,
,,0.048544135,,,
,,-0.011478457,,,
,,0.037854392,,,
,,-0.050986353,,,
,,-0.031221865,,,
,,-0.014406235,,,
,,-0.021661716,,,
,,0.005430313,,,
,,0.06696642,,,
,,-0.0032115935,,,
,,-0.037331965,,,
,,-0.0142255165,,,
,,0.03074275,,,
,,0.03103685,,,
,,-0.079033986,,,
,,-0.083062716,,,
,,0.016936215,,,
,,-0.039296187,,,
,,-0.015526783,,,
,,0.027321015,,,
,,0.012589342,,,
,,-0.04472896,,,
,,0.005607691,,,
,,-0.008870094,,,
,,-0.011079305,,,
,,-0.0059716115,,,
,,0.001808044,,,
,,0.025822734,,,
,,0.045366142,,,
,,-0.05612464,,,
,,-0.0030241788,,,
,,-0.0128585305,,,
,,-0.0022395037,,,
,,-0.028618068,,,
,,-0.05324666,,,
,,0.04771932,,,
,,-0.02420383,,,
,,0.029540872,,,
,,0.08474194,,,
,,-0.030319331,,,
,,-0.0050478075,,,
,,0.06434815,,,
,,0.058517758,,,
,,-0.073692314,,,
,,-0.017098129,,,
,,-0.062184114,,,
,,0.027556663,,,
,,-0.057616103,,,
,,-0.014527709,,,
,,-0.03724375,,,
,,-0.010351144,,,
,,0.038666,,,
,,0.031267308,,,
,,0.028901694,,,
,,-0.057496782,,,
,,0.023437748,,,
,,0.059510753,,,
,,-0.04101871,,,
,,0.010607501,,,
,,-0.008169421,,,
,,-0.033385765,,,
,,0.0024633694,,,
,,-0.04866917,,,
,,0.05088185,,,
,,-0.029408786,,,
,,0.020468762,,,
,,-0.033517607,,,
,,0.038281154,,,
,,0.02663218,,,
,,-0.0259017,,,
,,0.056289732,,,
,,-0.049708206,,,
,,-0.035328038,,,
,,0.010873718,,,
,,-0.0023190803,,,
,,0.03841852,,,
,,-0.037219353,,,
,,-0.045921233,,,
,,0.044284325,,,
,,0.043970495,,,
,,-0.058864035,,,
,,-0.031278517,,,
,,0.05821198,,,
,,-0.041446622,,,
,,0.040719114,,,
,,0.05973529,,,
,,0.028359316,,,
,,-0.039366983,,,
,,-0.016519677,,,
,,-0.044447456,,,
,,-0.019080067,,,
,,0.020806717,,,
,,0.042347442,,,
,,0.0397929,,,
,,-0.011567621,,,
,,-0.008706761,,,
,,0.020053858,,,
,,-0.019872539,,,
,,0.04401754,,,
,,0.032593742,,,
,,0.013315488,,,
,,-0.041106537,,,
,,-0.023440814,,,
,,-0.04582755,,,
,,-0.037265677,,,
,,-0.029243533,,,
,,-0.0566271,,,
,,-0.01871771,,,
,,-0.0058641685,,,
,,-0.011253719,,,
,,-0.02778473,,,
,,0.04895348,,,
,,-0.0073081055,,,
,,-0.0040462967,,,
,,0.017053379,,,
,,-0.039213005,,,
,,0.052365124,,,
,,0.008262383,,,
,,-0.05304814,,,
,,0.046080034,,,
,,-0.01693247,,,
,,-0.0013822698,,,
,,0.054329075,,,
,,0.041920207,,,
,,-0.0072404714,,,
,,-0.047236428,,,
,,-0.025544023,,,
,,0.028192887,,,
,,0.04735032,,,
,,0.010780417,,,
,,-0.04309932,,,
,,-0.046761233,,,
,,-0.008811458,,,
,,-0.033605732,,,
,,0.007502357,,,
,,0.0004954252,,,
,,-0.06569141,,,
,,0.013561945,,,
,,-0.007822,,,
,,-0.017274346,,,
,,-0.08674326,,,
,,-0.05954208,,,
,,0.023337778,,,
,,0.041312125,,,
,,-0.046437416,,,
,,0.056392964,,,
,,0.002371401,,,
,,-0.051833242,,,
,,-0.049153067,,,
,,0.014723386,,,
,,-0.0106271235,,,
,,-0.002157858,,,
,,-0.010777243,,,
,,0.013848785,,,
,,0.0019971752,,,
,,-0.0015153992,,,
,,0.031844024,,,
,,0.046125773,,,
,,-0.0045099487,,,
,,-0.012346137,,,
,,0.005583878,,,
,,0.04278752,,,
,,-0.0002379037,,,
,,0.017319022,,,
,,0.006723438,,,
,,0.015178952,,,
,,0.018636987,,,
,,0.013107199,,,
,,0.056778107,,,
,,0.043353688,,,
,,0.029676499,,,
,,0.039346088,,,
,,0.011843689,,,
,,-0.029576665,,,
,,0.03835296,,,
,,0.006467939,,,
,,0.021837836,,,
,,0.0331018,,,
,,0.015751716,,,
,,-0.006126536,,,
,,-0.028542168,,,
,,-0.025238374,,,
,,-0.0038872848,,,
,,-0.0477423,,,
,,0.022811256,,,
,,0.020677555,,,
,,0.029125607,,,
,,-0.013553777,,,
,,0.09699506,,,
,,0.09955628,,,
,,-0.0017316471,,,
,,0.043412775,,,
,,0.0065914905,,,
,,0.05104743,,,
,,-0.041372463,,,
,,0.08592729,,,
,,0.09792279,,,
,,0.036032982,,,
,,0.03421902,,,
,,0.03422125,,,
,,0.05638689,,,
,,-0.0026339805,,,
,,0.05409256,,,
,,0.009741743,,,
,,0.01638082,,,
,,-0.03235902,,,
,,-0.017375313,,,
,,0.025728123,,,
,,0.017982524,,,
,,-0.0020023594,,,
,,0.033401236,,,
,,0.025253106,,,
,,0.062216695,,,
,,-0.025086047,,,
,,-0.0117673855,,,
,,0.0081364885,,,
,,0.009582761,,,
,,-0.036634147,,,
,,0.016428426,,,
,,-0.037163872,,,
,,-0.011646921,,,
,,0.008927564,,,
,,0.005349431,,,
,,0.006343646,,,
,,0.04137099,,,
,,-0.036407925,,,
,,-0.00838928,,,
,,0.016452465,,,
,,-0.02076423,,,
,,0.07969049,,,
,,0.058501642,,,
,,-0.024689954,,,
,,-0.038081255,,,
,,-0.014755719,,,
,,0.0033826912,,,
,,-0.06083011,,,
,,0.056898367,,,
,,0.02134158,,,
,,0.0006842363,,,
,,0.020321477,,,
,,-0.02866776,,,
,,0.065649316,,,
,,-0.039646167,,,
,,-0.050027777,,,
,,-0.04398005,,,
,,0.052034248,,,
,,0.027641382,,,
,,-0.062502414,,,
,,-0.00016982883,,,
,,0.004003836,,,
,,-0.019169187,,,
,,0.022177467,,,
,,-0.024700487,,,
,,0.038228102,,,
,,0.019680992,,,
,,0.046415668,,,
,,0.04553687,,,
,,-0.00374509,,,
,,-0.010540945,,,
,,0.055830806,,,
,,0.07330732,,,
,,0.049075924,,,
,,0.07973131,,,
,,0.055428762,,,
,,-0.039764274,,,
,,-0.030175712,,,
,,-0.04561765,,,
,,0.02955771,,,
,,0.075493515,,,
,,0.041279376,,,
,,0.024531176,,,
,,0.055235885,,,
,,-0.03947849,,,
,,-0.053452235,,,
,,-0.004846758,,,
,,0.07401938,,,
,,0.05407288,,,
,,0.04061838,,,
,,0.02821937,,,
,,0.05683414,,,
,,0.007309406,,,
,,-0.010404836,,,
,,0.031544074,,,
,,0.0019607556,,,
,,-0.0020508752,,,
,,0.0312813,,,
,,0.022595046,,,
,,-0.009906535,,,
,,0.015330244,,,
,,0.038723186,,,
,,-0.009731235,,,
,,-0.003818436,,,
,,-0.002859407,,,
,,0.04302269,,,
,,0.02727647,,,
,,-0.004575813,,,
,,-0.06262088,,,
,,0.04336544,,,
,,-0.011203696,,,
,,0.019441983,,,
,,0.014402182,,,
,,-0.0010587976,,,
,,-0.00067886786,,,
,,0.013181592,,,
,,-0.004694254,,,
,,-0.045212533,,,
,,-0.018704109,,,
,,0.057856914,,,
,,0.030601883,,,
,,-0.036806405,,,
,,0.025540696,,,
,,0.028601289,,,
,,-0.010580696,,,
,,0.017555209,,,
,,-0.03571973,,,
,,0.041604456,,,
,,0.042454932,,,
,,0.049068566,,,
,,0.030604688,,,
,,0.027004316,,,
,,-0.06577962,,,
,,0.058544267,,,
,,-0.05568417,,,
,,0.05982263,,,
,,-0.03170395,,,
,,0.027051933,,,
,,-0.023355857,,,
,,-0.03125529,,,
,,0.0012186483,,,
,,0.012723067,,,
,,0.055229243,,,
,,-0.021894138,,,
,,0.050186638,,,
,,0.05852768,,,
,,0.04443061,,,
,,0.055478115,,,
,,0.015329044,,,
,,0.04547825,,,
,,0.053117774,,,
,,-0.008016006,,,
,,-0.04062439,,,
,,0.039383233,,,
,,0.008214959,,,
,,0.035442222,,,
,,0.04618024,,,
,,0.03217928,,,
,,0.011045918,,,
,,0.034366712,,,
,,-0.047122534,,,
,,0.026124781,,,
,,-0.0032479106,,,
,,-0.040726762,,,
,,0.028310392,,,
,,0.034657765,,,
,,-0.0062822998,,,
,,0.02887725,,,
,,0.05522807,,,
,,0.015111537,,,
,,0.0009137454,,,
,,-0.019718224,,,
,,-0.029095558,,,
,,-0.059372023,,,
,,0.038331885,,,
,,-0.060493052,,,
,,0.017647833,,,
,,0.04448177,,,
,,-0.051824734,,,
,,-0.026157686,,,
,,-0.028276935,,,
,,-0.041543256,,,
,,0.016902259,,,
,,0.04300156,,,
,,-0.025379281,,,
,,-0.073317684,,,
,,-0.06783002,,,
,,-0.02301258,,,
,,0.006671829,,,
,,0.0064190873,,,
,,-0.00026283338,,,
,,0.02410377,,,
,,-0.046100568,,,
,,-0.17693156,,,
,,-0.10224453,,,
,,-0.1330407,,,
,,-0.014461331,,,
,,-0.04531663,,,
,,0.032154005,,,
,,-0.08375036,,,
,,-0.062766895,,,
,,-0.06894065,,,
,,-0.049240068,,,
,,-0.048389122,,,
,,-0.051157985,,,
,,0.037055917,,,
,,-0.054262724,,,
,,-0.011013607,,,
,,0.035502546,,,
,,0.035309657,,,
,,0.046750735,,,
,,0.026652085,,,
,,0.06765771,,,
,,0.02707888,,,
,,0.041374523,,,
,,-0.022043338,,,
,,0.021044726,,,
,,0.052102894,,,
,,0.05863403,,,
,,0.085392885,,,
,,0.03199714,,,
,,0.009613044,,,
,,0.02537715,,,
,,-0.043544773,,,
,,0.05917343,,,
,,-0.00052889204,,,
,,0.008294496,,,
,,0.025158562,,,
,,0.0017908476,,,
,,0.007812987,,,
,,-0.062469263,,,
,,-0.008368879,,,
,,-0.024369253,,,
,,-0.055955257,,,
,,-0.042342298,,,
,,0.042040974,,,
,,0.048918765,,,
,,-0.048912592,,,
,,0.038772635,,,
,,-0.043518785,,,
,,-0.046016417,,,
,,-0.05204865,,,
,,0.030650074,,,
,,-0.029107584,,,
,,0.017338166,,,
,,-0.002375397,,,
,,-0.04797569,,,
,,0.013599627,,,
,,-0.0593273,,,
,,-0.018114172,,,
,,-0.04581819,,,
,,-0.047362782,,,
,,0.042407274,,,
,,0.053989083,,,
,,0.057522703,,,
,,-0.007878038,,,
,,0.023515705,,,
,,0.0038360802,,,
,,0.004566725,,,
,,0.0044427533,,,
,,0.008658081,,,
,,0.046452142,,,
,,-0.04335413,,,
,,-0.014413015,,,
,,-0.044380922,,,
,,0.032905944,,,
,,0.02290225,,,
,,0.032709505,,,
,,-0.054837223,,,
,,0.037782155,,,
,,0.022361398,,,
,,-0.04048567,,,
,,-0.06707174,,,
,,0.026091095,,,
,,-0.008739111,,,
,,-0.028062548,,,
,,-0.014628672,,,
,,0.009071803,,,
,,0.015864555,,,
,,0.0043912954,,,
,,0.034802485,,,
,,-0.003900563,,,
,,-0.021796413,,,
,,-0.015159514,,,
,,0.030678853,,,
,,0.034253698,,,
,,0.00055413594,,,
,,0.007843238,,,
,,0.03202522,,,
,,-0.035235327,,,
,,-0.0054566413,,,
,,-0.01628984,,,
,,0.0042140936,,,
,,-0.009145046,,,
,,0.052092828,,,
,,-0.016269473,,,
,,-0.03267621,,,
,,-0.012214094,,,
,,0.033521,,,
,,-0.060790937,,,
,,-0.041109573,,,
,,-0.00083754864,,,
,,0.048188437,,,
,,0.03769256,,,
,,-0.042204738,,,
,,0.018085182,,,
,,-0.017989175,,,
,,-0.028316626,,,
,,0.030981312,,,
,,0.060657665,,,
,,-0.013951092,,,
,,0.037921283,,,
,,-0.046714216,,,
,,0.05166203,,,
,,0.04395641,,,
,,0.03364324,,,
,,-0.024919827,,,
,,0.045411978,,,
,,-0.042336334,,,
,,0.00879744,,,
,,0.00095433363,,,
,,-0.006601918,,,
,,0.029001955,,,
,,-0.020795638,,,
,,-0.04425407,,,
,,-0.006034996,,,
,,-0.011984631,,,
,,-0.06569516,,,
,,0.013618567,,,
,,0.04495353,,,
,,-0.0378728,,,
,,0.052380778,,,
,,0.020067861,,,
,,0.063815095,,,
,,-0.05856739,,,
,,0.03380858,,,
,,-0.052562866,,,
,,0.007419364,,,
,,0.008465116,,,
,,0.008371924,,,
,,-0.018152472,,,
,,0.06328623,,,
,,-0.023690037,,,
,,-0.055723082,,,
,,-0.03695787,,,
,,0.009735953,,,
,,-0.07579034,,,
,,-0.007876914,,,
,,-0.04943918,,,
,,0.02868727,,,
,,0.016183842,,,
,,0.04271526,,,
,,0.0353675,,,
,,-0.10909177,,,
,,0.03876794,,,
,,0.043730553,,,
,,-0.008953922,,,
,,-0.033531465,,,
,,-0.047256626,,,
,,0.03636123,,,
,,-0.050351936,,,
,,-0.069331184,,,
,,0.014788787,,,
,,-0.06414204,,,
,,0.00425059,,,
,,-0.013164097,,,
,,0.062387507,,,
,,-0.036228452,,,
,,-0.008413608,,,
,,-0.027795022,,,
,,-0.07081834,,,
,,0.03808298,,,
,,-0.029448884,,,
,,0.04768427,,,
,,-0.021483466,,,
,,-0.0036174043,,,
,,0.002093186,,,
,,0.02621737,,,
,,-0.019588219,,,
,,0.0057689203,,,
,,-0.024228297,,,
,,-0.05080145,,,
,,-0.029664703,,,
,,-0.01693111,,,
,,0.04537333,,,
,,-0.0022140564,,,
,,-0.059088387,,,
,,0.009029195,,,
,,0.003471432,,,
,,-0.057141963,,,
,,0.00963357,,,
,,0.050457563,,,
,,0.06052658,,,
,,-0.0067236954,,,
,,0.049197502,,,
,,-0.03585675,,,
,,-0.014226246,,,
,,-0.006875622,,,
,,0.0034192472,,,
,,-0.021970198,,,
,,-0.061675042,,,
,,0.037671205,,,
,,-0.035907287,,,
,,-0.06255983,,,
,,-0.056559954,,,
,,0.025375692,,,
,,0.019221244,,,
,,0.015703505,,,
,,-0.024956774,,,
,,-0.05148021,,,
,,-0.055226814,,,
,,0.05062297,,,
,,-0.03373549,,,
,,-0.025666026,,,
,,-0.013218819,,,
,,-0.029170688,,,
,,-0.043569405,,,
,,0.038588703,,,
,,0.03808212,,,
,,-0.05538761,,,
,,0.033348188,,,
,,-0.033285026,,,
,,-0.010088467,,,
,,-0.0047597536,,,
,,0.01595419,,,
,,-0.0017632784,,,
,,0.01226084,,,
,,-0.019193592,,,
,,-0.05441707,,,
,,0.026238697,,,
,,0.003804122,,,
,,-0.020547561,,,
,,0.034747258,,,
,,0.044146534,,,
,,0.05664902,,,
,,-0.04184823,,,
,,0.024468442,,,
,,0.0026398588,,,
,,0.030512683,,,
,,0.0152992625,,,
,,0.029710762,,,
,,-0.046246644,,,
,,0.042578522,,,
,,-0.016560677,,,
,,-0.003685269,,,
,,0.02424804,,,
,,-0.010308984,,,
,,0.00468514,,,
,,0.020939033,,,
,,0.03321833,,,
,,-0.045943443,,,
,,-0.042538725,,,
,,-0.023506207,,,
,,0.044559997,,,
,,0.0450835,,,
,,0.024494281,,,
,,-0.017104264,,,
,,0.025867341,,,
,,0.027170634,,,
,,-0.023442822,,,
,,-0.010894186,,,
,,0.049088184,,,
,,0.02380479,,,
,,0.048954,,,
,,-0.046022628,,,
,,0.023471985,,,
,,0.068842106,,,
,,0.028836275,,,
,,0.061426274,,,
,,0.053808954,,,
,,0.020991398,,,
,,0.048224103,,,
,,0.047017697,,,
,,-0.02824858,,,
,,0.024399012,,,
,,-0.0427098,,,
,,-0.046910226,,,
,,-0.028911231,,,
,,-0.036787823,,,
,,-0.004819492,,,
,,-0.01639456,,,
,,-0.014078614,,,
,,-0.06644363,,,
,,-0.0142479045,,,
,,0.043831933,,,
,,-0.016146623,,,
,,0.03849553,,,
,,0.013874638,,,
,,0.047345925,,,
,,0.053840112,,,
,,-0.015917044,,,
,,-0.060694743,,,
,,-0.004470011,,,
,,0.050057966,,,
,,0.036845326,,,
,,-0.055656232,,,
,,0.028483994,,,
,,-0.0087732505,,,
,,-0.039027043,,,
,,0.025012333,,,
,,-0.03460673,,,
,,0.0070705703,,,
,,-0.012445103,,,
,,-0.059137024,,,
,,-0.05682581,,,
,,-0.012797744,,,
,,-0.025735093,,,
,,-0.031217845,,,
,,-0.03240057,,,
,,-0.035134967,,,
,,0.06474265,,,
,,-0.0018735456,,,
,,-0.0043040626,,,
,,-0.012788926,,,
,,0.010555323,,,
,,-0.041966535,,,
,,-0.051445168,,,
,,0.03897643,,,
,,0.05498409,,,
,,0.09848266,,,
,,0.06456826,,,
,,0.040341258,,,
,,-0.07064897,,,
,,-0.0072201984,,,
,,-0.09070604,,,
,,-0.0047182892,,,
,,0.02564176,,,
,,0.016167987,,,
,,0.004900024,,,
,,0.004289847,,,
,,-0.0173271,,,
,,-0.08118962,,,
,,-0.020100318,,,
,,0.015083911,,,
